PrimaryKey,Index Value
25378.0,5925236
25379.0,5925397
25380.0,5925566
25381.0,5925778
25382.0,5926047
25383.0,5926224
25384.0,5926425
25385.0,5926706
25386.0,5926866
25387.0,5927077
25388.0,5927262
25389.0,5927429
25390.0,5927652
25391.0,5927802
25392.0,5927995
25393.0,5928206
25394.0,5928469
25395.0,5928694
25396.0,5928951
25397.0,5929212
25398.0,5929391
25399.0,5929625
25400.0,5929823
25402.0,5930067
25404.0,5930282
25406.0,5930488
25407.0,5930647
25408.0,5930910
25409.0,5931080
25410.0,5931335
25411.0,5931518
25412.0,5931759
25413.0,5931933
25414.0,5932107
25415.0,5932360
25416.0,5932552
25417.0,5932745
25418.0,5932917
25419.0,5933119
25420.0,5933317
25421.0,5933560
25423.0,5933823
25424.0,5933994
25425.0,5934179
25426.0,5934458
25427.0,5934649
25429.0,5934813
25430.0,5934975
25431.0,5935207
25432.0,5935442
25433.0,5935634
25435.0,5935825
25436.0,5935981
25437.0,5936209
25438.0,5936425
25439.0,5936705
25442.0,5936926
25443.0,5937107
25444.0,5937328
25445.0,5937507
25446.0,5937736
25447.0,5937931
25449.0,5938194
25450.0,5938449
25452.0,5938694
25453.0,5938876
25454.0,5939100
25455.0,5939344
25457.0,5939550
25458.0,5939735
25459.0,5939913
25460.0,5940105
25461.0,5940378
25462.0,5940544
25463.0,5940805
25464.0,5940963
25465.0,5941181
25466.0,5941368
25467.0,5941593
25468.0,5941817
25469.0,5942059
25470.0,5942250
25471.0,5942430
25472.0,5942646
25473.0,5942842
25474.0,5943013
25475.0,5943250
25476.0,5943442
25477.0,5943666
25479.0,5943847
25481.0,5944115
25482.0,5944290
25483.0,5944517
25484.0,5944712
25485.0,5944957
25486.0,5945161
25487.0,5945395
25488.0,5945566
25489.0,5945734
25490.0,5945976
25491.0,5946196
25492.0,5946361
25493.0,5946579
25494.0,5946769
25495.0,5947007
25496.0,5947270
25497.0,5947463
25498.0,5947646
25499.0,5947849
25500.0,5948075
25501.0,5948307
25502.0,5948499
25503.0,5948647
25504.0,5948796
25505.0,5949023
25506.0,5949236
25507.0,5949487
25508.0,5949706
25509.0,5949910
25510.0,5950146
25511.0,5950330
25512.0,5950487
25513.0,5950702
25515.0,5950931
25517.0,5951114
25518.0,5951321
25519.0,5951573
25521.0,5951819
25522.0,5952056
25523.0,5952254
25524.0,5952494
25525.0,5952765
25526.0,5952953
25527.0,5953117
25528.0,5953311
25529.0,5953537
25530.0,5953778
25531.0,5953988
25533.0,5954183
25534.0,5954381
25535.0,5954594
25537.0,5954794
25538.0,5955028
25539.0,5955286
25540.0,5955522
25541.0,5955732
25542.0,5955987
25544.0,5956139
25545.0,5956324
25546.0,5956589
25547.0,5956798
25548.0,5956998
25549.0,5957217
25550.0,5957432
25551.0,5957613
25552.0,5957767
25553.0,5957954
25554.0,5958216
25555.0,5958429
25556.0,5958643
25557.0,5958913
25558.0,5959159
25559.0,5959424
25561.0,5959658
25562.0,5959872
25563.0,5960130
25564.0,5960369
25565.0,5960584
25566.0,5960757
25568.0,5960985
25569.0,5961205
25570.0,5961394
25571.0,5961659
25572.0,5961939
25575.0,5962149
25576.0,5962331
25578.0,5962589
25579.0,5962853
25582.0,5963100
25583.0,5963320
25584.0,5963474
25586.0,5963688
25587.0,5963856
25589.0,5964123
25590.0,5964276
25591.0,5964452
25592.0,5964631
25593.0,5964893
25594.0,5965379
25595.0,5965729
25596.0,5966685
25597.0,5967462
25598.0,5968288
25601.0,5968897
25602.0,5970877
25603.0,5971229
25604.0,5971523
25605.0,5971957
25606.0,5972430
25607.0,5972699
25609.0,5973021
25610.0,5973480
25612.0,5973988
25613.0,5974710
25614.0,5975298
25615.0,5975784
25616.0,5976152
25617.0,5976464
25618.0,5976727
25620.0,5977277
25621.0,5978172
25622.0,5978512
25623.0,5979188
25624.0,5979550
25625.0,5980003
25626.0,5980321
25628.0,5980605
25629.0,5980872
25630.0,5981311
25631.0,5982196
25633.0,5982752
25634.0,5983182
25635.0,5983551
25636.0,5984702
25637.0,5985166
25638.0,5985611
25639.0,5985901
25640.0,5986474
25641.0,5987159
25642.0,5987511
25643.0,5987897
25645.0,5988353
25646.0,5988714
25647.0,5989063
25648.0,5989439
25649.0,5989912
25650.0,5990273
25651.0,5990858
25652.0,5991142
25653.0,5991690
25654.0,5992062
25655.0,5992328
25656.0,5992833
25657.0,5993339
25659.0,5993746
25660.0,5994253
25661.0,5995567
25662.0,5996467
25663.0,5996965
25664.0,5997553
25665.0,5998024
25666.0,5998450
25667.0,5998722
25668.0,5998992
25669.0,6000078
25670.0,6000353
25672.0,6000613
25674.0,6000928
25675.0,6001526
25677.0,6001829
25678.0,6002225
25680.0,6002502
25681.0,6002834
25682.0,6003571
25683.0,6003896
25685.0,6004268
25686.0,6004606
25687.0,6004999
25688.0,6005687
25690.0,6006036
25691.0,6006411
25692.0,6006683
25693.0,6006967
25694.0,6007428
25695.0,6007897
25696.0,6008340
25697.0,6009044
25699.0,6009395
25700.0,6009676
25701.0,6010035
25702.0,6010702
25703.0,6011163
25705.0,6011573
25706.0,6011951
25708.0,6012267
25709.0,6013006
25710.0,6013339
25711.0,6014045
25712.0,6014336
25713.0,6014647
25714.0,6014928
25716.0,6015537
25717.0,6016860
25719.0,6017225
25720.0,6017972
25721.0,6018843
25723.0,6019161
25724.0,6020171
25725.0,6020466
25726.0,6021005
25727.0,6021588
25728.0,6022203
25729.0,6022501
25730.0,6022789
25731.0,6023173
25732.0,6023819
25733.0,6024263
25734.0,6024870
25735.0,6025169
25736.0,6025431
25738.0,6025789
25739.0,6026139
25740.0,6026487
25741.0,6026801
25742.0,6027213
25744.0,6027574
25745.0,6027911
25746.0,6028398
25747.0,6028661
25750.0,6029188
25751.0,6029650
25752.0,6029931
25753.0,6030221
25755.0,6030824
25756.0,6031322
25757.0,6031588
25758.0,6031911
25760.0,6032261
25761.0,6033244
25762.0,6033511
25763.0,6034181
25764.0,6034560
25765.0,6035665
25767.0,6036014
25768.0,6036289
25769.0,6036583
25770.0,6037016
25771.0,6037514
25773.0,6037941
25776.0,6039334
25777.0,6039660
25778.0,6040241
25779.0,6040542
25781.0,6040897
25782.0,6041502
25783.0,6041974
25784.0,6042298
25787.0,6042655
25788.0,6043108
25789.0,6043376
25790.0,6043912
25791.0,6044455
25792.0,6044883
25794.0,6045486
25795.0,6045787
25796.0,6046122
25797.0,6046708
25798.0,6047079
25799.0,6047575
25800.0,6048239
25801.0,6048636
25802.0,6049031
25803.0,6049344
25804.0,6049621
25805.0,6050087
25806.0,6050500
25808.0,6050823
25809.0,6051205
25810.0,6051756
25812.0,6052106
25813.0,6052430
25814.0,6052844
25815.0,6053200
25816.0,6053547
25817.0,6053842
25818.0,6054294
25819.0,6054647
25820.0,6055097
25821.0,6055477
25822.0,6055779
25824.0,6056353
25825.0,6056693
25828.0,6057039
25830.0,6057249
25831.0,6057486
25832.0,6057641
25834.0,6057804
25835.0,6057983
25837.0,6058176
25838.0,6058378
25839.0,6058537
25840.0,6058729
25841.0,6058977
25843.0,6059176
25844.0,6059404
25845.0,6059564
25847.0,6059715
25848.0,6059880
25849.0,6060058
25850.0,6060207
25853.0,6060362
25854.0,6060558
25855.0,6060751
25856.0,6060984
25857.0,6061143
25860.0,6061357
25861.0,6061514
25863.0,6061729
25865.0,6061960
25866.0,6062127
25867.0,6062362
25868.0,6062513
25869.0,6062736
25871.0,6062917
25873.0,6063071
25874.0,6063257
25876.0,6063422
25877.0,6063602
25879.0,6063801
25880.0,6064039
25881.0,6064222
25882.0,6064414
25883.0,6064646
25885.0,6064816
25887.0,6064983
25889.0,6065182
25890.0,6065324
25893.0,6065502
25895.0,6065647
25897.0,6065838
25898.0,6066003
25900.0,6066177
25902.0,6066320
25903.0,6066496
25905.0,6066703
25906.0,6066873
25909.0,6067114
25910.0,6067316
25911.0,6067473
25912.0,6067623
25914.0,6067787
25915.0,6067945
25916.0,6068147
25917.0,6068340
25918.0,6068544
25921.0,6068704
25922.0,6068875
25924.0,6069065
25925.0,6069291
25927.0,6069507
25928.0,6069753
25929.0,6069924
25930.0,6070150
25931.0,6070412
25935.0,6070599
25936.0,6070855
25939.0,6071038
25940.0,6071196
25941.0,6071393
25942.0,6071595
25945.0,6071804
25946.0,6072031
25947.0,6072247
25948.0,6072447
25950.0,6072668
25951.0,6072820
25953.0,6073001
25954.0,6073217
25959.0,6073394
25960.0,6073578
25961.0,6073728
25962.0,6073916
25964.0,6074096
25965.0,6074289
25966.0,6074447
25967.0,6074623
25968.0,6074780
25969.0,6074957
25970.0,6075149
25971.0,6075292
25972.0,6075473
25973.0,6075705
25975.0,6075940
25976.0,6076095
25979.0,6076243
25984.0,6076419
25986.0,6076625
25988.0,6076787
25989.0,6076964
25991.0,6077127
25994.0,6077260
25997.0,6077412
25999.0,6077560
26000.0,6077734
26001.0,6077981
26002.0,6078117
26006.0,6078291
26007.0,6078492
26008.0,6078655
26009.0,6078851
26010.0,6079082
26011.0,6079305
26013.0,6079539
26014.0,6079712
26016.0,6079906
26018.0,6080115
26019.0,6080330
26020.0,6080533
26021.0,6080777
26023.0,6080966
26024.0,6081159
26026.0,6081334
26027.0,6081512
26028.0,6081685
26029.0,6081916
26032.0,6082149
26033.0,6082374
26034.0,6082597
26036.0,6082842
26037.0,6083039
26038.0,6083193
26039.0,6083452
26041.0,6083694
26043.0,6083932
26045.0,6084178
26046.0,6084415
26048.0,6084652
26049.0,6084844
26050.0,6085096
26051.0,6085342
26052.0,6085540
26054.0,6085717
26055.0,6085882
26056.0,6086095
26057.0,6086266
26058.0,6086449
26059.0,6086604
26062.0,6086775
26063.0,6086917
26064.0,6087110
26065.0,6087278
26066.0,6087438
26069.0,6087581
26070.0,6087746
26071.0,6087923
26072.0,6088130
26073.0,6088314
26076.0,6088455
26077.0,6088623
26079.0,6088839
26080.0,6088979
26081.0,6089135
26084.0,6089284
26085.0,6089476
26087.0,6089662
26090.0,6089867
26091.0,6090114
26092.0,6090279
26093.0,6090470
26094.0,6090620
26095.0,6090827
26096.0,6091079
26097.0,6091301
26100.0,6091469
26101.0,6091713
26102.0,6091894
26103.0,6092103
26104.0,6092246
26105.0,6092476
26106.0,6092666
26107.0,6092828
26108.0,6093174
26109.0,6093782
26110.0,6094629
26111.0,6095114
26112.0,6096171
26113.0,6096460
26114.0,6096784
26115.0,6097151
26117.0,6097461
26118.0,6097889
26121.0,6098172
26122.0,6098481
26124.0,6099166
26125.0,6099742
26126.0,6100225
26128.0,6100607
26130.0,6100970
26132.0,6101352
26133.0,6101619
26134.0,6102121
26136.0,6102413
26139.0,6102732
26140.0,6103012
26141.0,6103278
26142.0,6103624
26145.0,6103949
26148.0,6104601
26149.0,6105069
26150.0,6105497
26151.0,6105782
26152.0,6106336
26153.0,6106711
26154.0,6106972
26159.0,6107741
26162.0,6108138
26163.0,6108602
26164.0,6108925
26166.0,6109206
26167.0,6109663
26169.0,6109938
26170.0,6110282
26173.0,6110590
26175.0,6112680
26176.0,6113072
26178.0,6113433
26180.0,6113832
26182.0,6114169
26183.0,6114620
26184.0,6115015
26185.0,6115452
26188.0,6115767
26189.0,6116058
26190.0,6116531
26191.0,6117262
26194.0,6117597
26196.0,6117947
26197.0,6118265
26199.0,6118555
26200.0,6118868
26201.0,6119539
26203.0,6119907
26204.0,6120259
26207.0,6120608
26210.0,6120931
26212.0,6121138
26213.0,6121341
26214.0,6121489
26215.0,6121738
26218.0,6121941
26220.0,6122098
26222.0,6122259
26223.0,6122510
26224.0,6122698
26225.0,6122927
26226.0,6123098
26228.0,6123282
26229.0,6123471
26232.0,6123609
26233.0,6123810
26234.0,6124060
26235.0,6124238
26236.0,6124410
26237.0,6124645
26238.0,6124832
26239.0,6125054
26240.0,6125276
26242.0,6125437
26243.0,6125609
26246.0,6125858
26247.0,6126082
26248.0,6126221
26250.0,6126406
26251.0,6126553
26253.0,6126813
26254.0,6127064
26255.0,6127292
26256.0,6127514
26258.0,6127772
26260.0,6127935
26261.0,6128148
26262.0,6128335
26263.0,6128576
26265.0,6128717
26266.0,6128904
26267.0,6129099
26269.0,6129316
26270.0,6129485
26271.0,6129651
26274.0,6129829
26276.0,6129994
26277.0,6130157
26278.0,6130407
26279.0,6130579
26280.0,6130755
26281.0,6130945
26284.0,6131145
26285.0,6131318
26288.0,6131555
26289.0,6131704
26291.0,6131902
26292.0,6132132
26294.0,6132374
26295.0,6132551
26296.0,6132776
26297.0,6132925
26298.0,6133097
26300.0,6133242
26301.0,6133481
26303.0,6133728
26305.0,6133870
26307.0,6134026
26309.0,6134219
26310.0,6134383
26311.0,6134570
26312.0,6134718
26314.0,6134949
26315.0,6135114
26317.0,6135327
26318.0,6135556
26319.0,6135754
26320.0,6136003
26321.0,6136222
26322.0,6136430
26323.0,6136639
26325.0,6136791
26326.0,6136986
26330.0,6137227
26331.0,6137414
26332.0,6137627
26335.0,6137840
26336.0,6138063
26337.0,6138236
26338.0,6138488
26339.0,6138655
26341.0,6138803
26342.0,6138989
26343.0,6139194
26346.0,6139348
26348.0,6139538
26352.0,6139681
26353.0,6140088
26354.0,6140379
26355.0,6140791
26356.0,6141061
26358.0,6141400
26359.0,6141890
26360.0,6142264
26361.0,6142766
26363.0,6143126
26364.0,6143610
26365.0,6143966
26366.0,6144756
26368.0,6145407
26369.0,6145678
26370.0,6146233
26372.0,6146634
26373.0,6147655
26374.0,6148078
26376.0,6148485
26377.0,6148765
26379.0,6149132
26381.0,6149696
26382.0,6150008
26383.0,6151443
26384.0,6151778
26385.0,6152085
26386.0,6152887
26388.0,6153241
26389.0,6153511
26390.0,6154081
26391.0,6154602
26392.0,6155131
26394.0,6155428
26395.0,6156551
26396.0,6157057
26397.0,6157358
26398.0,6157746
26399.0,6158128
26400.0,6158468
26401.0,6159004
26402.0,6159523
26403.0,6160069
26404.0,6160363
26405.0,6160709
26406.0,6161100
26407.0,6161599
26409.0,6161880
26410.0,6162345
26412.0,6162648
26413.0,6163271
26414.0,6163765
26415.0,6164231
26416.0,6164867
26417.0,6165175
26418.0,6165584
26419.0,6166146
26420.0,6166472
26421.0,6166735
26422.0,6167201
26423.0,6167889
26424.0,6168324
26425.0,6169715
26426.0,6170405
26427.0,6170871
26428.0,6171371
26430.0,6171725
26432.0,6172004
26433.0,6172487
26434.0,6172919
26436.0,6173236
26437.0,6173690
26439.0,6174943
26443.0,6175462
26445.0,6175961
26446.0,6176241
26447.0,6176760
26448.0,6177732
26449.0,6178058
26452.0,6179736
26454.0,6180123
26455.0,6180489
26456.0,6180764
26458.0,6181096
26461.0,6181385
26462.0,6181755
26463.0,6182289
26464.0,6182783
26465.0,6183130
26466.0,6183423
26468.0,6183958
26470.0,6184355
26471.0,6184757
26474.0,6185408
26475.0,6185961
26476.0,6186232
26477.0,6187002
26478.0,6187653
26479.0,6188229
26480.0,6188582
26481.0,6189611
26482.0,6189938
26483.0,6190433
26484.0,6191135
26485.0,6191427
26489.0,6191948
26491.0,6192610
26492.0,6192978
26493.0,6193246
26494.0,6193557
26495.0,6193868
26496.0,6194297
26498.0,6194724
26499.0,6195186
26500.0,6195604
26501.0,6195904
26503.0,6196279
26504.0,6196716
26505.0,6196997
26506.0,6197463
26507.0,6197784
26508.0,6198061
26510.0,6198590
26511.0,6199164
26512.0,6199518
26514.0,6199879
26515.0,6200362
26516.0,6200700
26517.0,6201062
26519.0,6201422
26520.0,6201697
26521.0,6202724
26523.0,6203335
26525.0,6203622
26527.0,6203922
26528.0,6204325
26529.0,6204903
26530.0,6205210
26531.0,6205577
26532.0,6206168
26533.0,6206455
26535.0,6206991
26536.0,6207281
26537.0,6208000
26538.0,6208690
26539.0,6209013
26540.0,6209906
26541.0,6210519
26542.0,6211014
26543.0,6211282
26544.0,6211665
26545.0,6213183
26546.0,6213607
26547.0,6213940
26548.0,6214264
26549.0,6214586
26550.0,6214924
26551.0,6215559
26553.0,6215895
26554.0,6216527
26555.0,6216925
26556.0,6217447
26557.0,6218506
26558.0,6219381
26560.0,6219656
26561.0,6219955
26563.0,6220284
26566.0,6220542
26567.0,6220949
26569.0,6221468
26570.0,6221773
26571.0,6222192
26572.0,6222583
26573.0,6223022
26574.0,6223492
26575.0,6224001
26576.0,6224396
26577.0,6224728
26578.0,6225046
26579.0,6225500
26580.0,6225936
26581.0,6226442
26582.0,6227618
26583.0,6227920
26584.0,6228193
26586.0,6228659
26587.0,6229376
26588.0,6229699
26589.0,6230050
26590.0,6230490
26591.0,6230879
26592.0,6231338
26593.0,6231671
26595.0,6232277
26596.0,6232611
26597.0,6232984
26598.0,6233409
26599.0,6233736
26600.0,6234144
26601.0,6234616
26604.0,6234891
26605.0,6235267
26606.0,6236016
26607.0,6236324
26608.0,6236619
26609.0,6237724
26610.0,6238692
26611.0,6239187
26612.0,6239603
26613.0,6240036
26614.0,6240337
26615.0,6241252
26616.0,6241796
26617.0,6242256
26618.0,6242835
26619.0,6243725
26620.0,6244031
26621.0,6244917
26622.0,6245715
26623.0,6246188
26624.0,6246552
26625.0,6247032
26626.0,6247457
26627.0,6247737
26628.0,6248049
26629.0,6248347
26630.0,6248963
26631.0,6249641
26632.0,6250255
26633.0,6252072
26634.0,6252400
26635.0,6252696
26636.0,6253054
26637.0,6253343
26638.0,6253876
26639.0,6254143
26640.0,6254504
26641.0,6254865
26642.0,6255302
26643.0,6256763
26645.0,6257123
26647.0,6257395
26648.0,6257727
26649.0,6258029
26650.0,6258395
26652.0,6258980
26653.0,6259349
26654.0,6259712
26655.0,6259982
26656.0,6260352
26657.0,6260685
26659.0,6261156
26660.0,6261550
26661.0,6261835
26662.0,6262136
26663.0,6262408
26664.0,6264085
26665.0,6264481
26666.0,6264940
26667.0,6265266
26668.0,6265556
26669.0,6265844
26670.0,6266700
26671.0,6267210
26672.0,6267625
26673.0,6267919
26676.0,6268312
26677.0,6268618
26678.0,6269191
26679.0,6269546
26680.0,6269838
26682.0,6270162
26683.0,6270442
26684.0,6270740
26685.0,6271102
26686.0,6271496
26687.0,6271987
26688.0,6272329
26689.0,6272767
26691.0,6273104
26692.0,6273466
26693.0,6273765
26694.0,6274116
26695.0,6274693
26696.0,6275024
26697.0,6275527
26698.0,6276036
26701.0,6276348
26702.0,6277399
26703.0,6277981
26704.0,6278366
26705.0,6278868
26706.0,6280183
26707.0,6280811
26708.0,6281210
26711.0,6282008
26712.0,6282293
26714.0,6282647
26715.0,6283089
26716.0,6283420
26717.0,6283685
26718.0,6284033
26720.0,6284303
26721.0,6284580
26722.0,6285788
26723.0,6286135
26724.0,6286431
26725.0,6286794
26726.0,6287220
26728.0,6287525
26729.0,6288011
26730.0,6288283
26732.0,6288635
26733.0,6289342
26734.0,6289636
26735.0,6289980
26737.0,6290251
26738.0,6291057
26739.0,6291854
26740.0,6292129
26741.0,6292565
26742.0,6293032
26746.0,6293357
26748.0,6293829
26750.0,6294739
26751.0,6295692
26753.0,6295996
26754.0,6296514
26755.0,6297148
26757.0,6297455
26758.0,6297832
26759.0,6298108
26760.0,6298790
26761.0,6299277
26762.0,6299581
26763.0,6299862
26764.0,6300284
26765.0,6301031
26766.0,6302607
26767.0,6302883
26769.0,6303325
26770.0,6303708
26772.0,6304039
26773.0,6304514
26775.0,6304832
26776.0,6305131
26778.0,6305485
26779.0,6305798
26781.0,6306381
26782.0,6306671
26786.0,6307216
26787.0,6307574
26788.0,6307851
26789.0,6308264
26790.0,6308704
26791.0,6309138
26792.0,6309613
26793.0,6310112
26795.0,6310490
26796.0,6310822
26797.0,6311190
26799.0,6311552
26800.0,6312271
26801.0,6312627
26802.0,6312973
26803.0,6313874
26804.0,6314271
26805.0,6315255
26806.0,6315785
26807.0,6316055
26809.0,6316430
26810.0,6316709
26811.0,6316983
26812.0,6317296
26813.0,6317611
26814.0,6318001
26816.0,6318335
26817.0,6318691
26818.0,6319135
26819.0,6319932
26821.0,6320385
26823.0,6320663
26824.0,6320966
26825.0,6321507
26826.0,6321793
26830.0,6322196
26831.0,6322474
26832.0,6322769
26835.0,6323079
26836.0,6323517
26838.0,6323832
26839.0,6324806
26841.0,6325139
26842.0,6325424
26843.0,6325995
26845.0,6326429
26846.0,6327054
26847.0,6327406
26848.0,6327704
26849.0,6328001
26850.0,6328852
26851.0,6329351
26852.0,6329621
26853.0,6330210
26854.0,6330741
26855.0,6331037
26856.0,6331354
26857.0,6331907
26858.0,6332234
26859.0,6332650
26860.0,6333052
26862.0,6333419
26865.0,6333693
26866.0,6333975
26867.0,6334319
26868.0,6334611
26869.0,6335299
26871.0,6335669
26872.0,6336230
26874.0,6336500
26875.0,6337223
26876.0,6337630
26877.0,6338822
26878.0,6339380
26881.0,6339735
26882.0,6340168
26883.0,6341683
26884.0,6342409
26885.0,6343121
26886.0,6343756
26887.0,6344143
26889.0,6344536
26890.0,6345459
26891.0,6346134
26892.0,6346458
26893.0,6346823
26895.0,6347236
26896.0,6347719
26897.0,6348165
26898.0,6348450
26900.0,6348797
26901.0,6350335
26902.0,6350843
26904.0,6351199
26906.0,6351646
26907.0,6351931
26908.0,6352260
26909.0,6352622
26910.0,6352963
26911.0,6353545
26912.0,6353907
26913.0,6354463
26914.0,6354764
26915.0,6355050
26916.0,6355555
26918.0,6355990
26919.0,6356720
26921.0,6357002
26922.0,6357611
26923.0,6357889
26925.0,6358524
26926.0,6358810
26927.0,6359200
26928.0,6359471
26929.0,6359954
26930.0,6360250
26931.0,6360595
26932.0,6361152
26935.0,6361799
26936.0,6362289
26937.0,6362560
26938.0,6362877
26939.0,6363317
26940.0,6363602
26941.0,6363967
26942.0,6364346
26943.0,6364626
26944.0,6364930
26945.0,6365228
26946.0,6365555
26947.0,6366083
26948.0,6366474
26949.0,6366766
26950.0,6367142
26953.0,6367428
26954.0,6367700
26955.0,6368150
26956.0,6368426
26957.0,6368726
26958.0,6369033
26960.0,6369444
26961.0,6370099
26962.0,6370380
26963.0,6370900
26964.0,6371166
26965.0,6371555
26966.0,6371877
26967.0,6372295
26969.0,6372956
26970.0,6373347
26971.0,6373697
26972.0,6373998
26973.0,6374266
26974.0,6374575
26977.0,6374921
26978.0,6375536
26979.0,6376016
26981.0,6376284
26982.0,6376761
26983.0,6377176
26986.0,6377482
26987.0,6377789
26988.0,6378077
26991.0,6378476
26992.0,6378768
26993.0,6379220
26995.0,6380303
26996.0,6380842
26997.0,6381513
26998.0,6381813
26999.0,6382109
27000.0,6382427
27001.0,6382871
27002.0,6383189
27003.0,6383580
27004.0,6384040
27005.0,6384352
27007.0,6384719
27008.0,6385074
27009.0,6385379
27010.0,6386017
27011.0,6386309
27013.0,6386613
27014.0,6387001
27016.0,6387380
27017.0,6387880
27018.0,6388373
27019.0,6389083
27020.0,6389538
27021.0,6389900
27022.0,6390660
27023.0,6391033
27024.0,6391711
27026.0,6392186
27027.0,6392879
27029.0,6393535
27030.0,6393900
27035.0,6394177
27036.0,6394398
27037.0,6394541
27040.0,6394792
27041.0,6395050
27042.0,6395282
27043.0,6395467
27044.0,6395653
27045.0,6395899
27046.0,6396148
27047.0,6396324
27048.0,6396496
27049.0,6396635
27050.0,6396894
27051.0,6397074
27052.0,6397228
27053.0,6397375
27054.0,6397619
27055.0,6397765
27056.0,6397976
27057.0,6398136
27058.0,6398366
27059.0,6398573
27060.0,6398831
27061.0,6399008
27062.0,6399166
27063.0,6399350
27064.0,6399507
27065.0,6399756
27066.0,6399922
27067.0,6400120
27068.0,6400342
27069.0,6400523
27070.0,6400751
27071.0,6400918
27073.0,6401172
27074.0,6401416
27076.0,6401572
27078.0,6401742
27079.0,6401980
27082.0,6402203
27084.0,6402372
27085.0,6402614
27087.0,6402810
27088.0,6403006
27089.0,6403178
27090.0,6403389
27091.0,6403578
27092.0,6403835
27095.0,6404030
27096.0,6404227
27097.0,6404382
27098.0,6404536
27099.0,6404689
27100.0,6404876
27101.0,6405099
27102.0,6405362
27103.0,6405599
27104.0,6405819
27105.0,6406057
27107.0,6406287
27108.0,6406473
27109.0,6406680
27111.0,6406865
27114.0,6407039
27120.0,6407304
27121.0,6407460
27124.0,6407640
27125.0,6407861
27126.0,6408050
27127.0,6408225
27128.0,6408460
27130.0,6408683
27131.0,6408874
27132.0,6409040
27133.0,6409188
27134.0,6409386
27135.0,6409602
27136.0,6409765
27137.0,6409903
27138.0,6410074
27143.0,6410268
27144.0,6410420
27145.0,6410589
27146.0,6410777
27147.0,6411032
27148.0,6411283
27150.0,6411510
27151.0,6411686
27153.0,6411920
27154.0,6412094
27157.0,6412249
27159.0,6412406
27160.0,6412639
27161.0,6412775
27164.0,6413033
27165.0,6413271
27166.0,6413420
27169.0,6413649
27171.0,6413870
27173.0,6414112
27175.0,6414355
27176.0,6414504
27177.0,6414747
27179.0,6415013
27180.0,6415271
27181.0,6415503
27184.0,6415657
27186.0,6415908
27187.0,6416140
27188.0,6416288
27189.0,6416454
27190.0,6416600
27191.0,6416822
27192.0,6416994
27193.0,6417222
27194.0,6417370
27195.0,6417534
27198.0,6417763
27200.0,6417964
27203.0,6418227
27205.0,6418358
27206.0,6418523
27207.0,6418752
27208.0,6418989
27212.0,6419135
27213.0,6419291
27215.0,6419527
27217.0,6419687
27218.0,6419888
27220.0,6420150
27222.0,6420298
27223.0,6420454
27224.0,6420684
27225.0,6420934
27226.0,6421129
27227.0,6421365
27228.0,6421508
27229.0,6421678
27230.0,6421889
27231.0,6422125
27232.0,6422346
27233.0,6422606
27234.0,6422800
27235.0,6423029
27236.0,6423235
27237.0,6423445
27238.0,6423620
27239.0,6423764
27240.0,6423986
27241.0,6424181
27243.0,6424346
27245.0,6424509
27246.0,6424671
27249.0,6424851
27250.0,6425049
27251.0,6425280
27252.0,6425449
27253.0,6425596
27255.0,6425783
27256.0,6425950
27257.0,6426107
27259.0,6426353
27261.0,6426489
27262.0,6426724
27264.0,6426918
27265.0,6427147
27266.0,6427284
27267.0,6427495
27268.0,6427730
27270.0,6427881
27271.0,6428033
27272.0,6428278
27273.0,6428482
27274.0,6428713
27275.0,6428862
27277.0,6429070
27278.0,6429296
27279.0,6429526
27280.0,6429736
27281.0,6429890
27282.0,6430098
27283.0,6430263
27284.0,6430482
27287.0,6430669
27288.0,6430888
27289.0,6431058
27291.0,6431298
27292.0,6431528
27293.0,6431717
27294.0,6431903
27295.0,6432095
27297.0,6432301
27298.0,6432503
27299.0,6432725
27300.0,6432931
27303.0,6433148
27305.0,6433290
27306.0,6433433
27307.0,6433632
27308.0,6433885
27309.0,6434096
27310.0,6434267
27311.0,6434467
27313.0,6434645
27314.0,6434909
27315.0,6435176
27317.0,6435431
27318.0,6435676
27319.0,6435856
27320.0,6436094
27322.0,6436318
27323.0,6436576
27324.0,6436814
27325.0,6436958
27327.0,6437160
27328.0,6437380
27330.0,6437560
27332.0,6437776
27334.0,6438017
27335.0,6438179
27336.0,6438391
27337.0,6438602
27338.0,6438761
27339.0,6438905
27340.0,6439101
27341.0,6439272
27343.0,6439501
27344.0,6439658
27345.0,6439829
27347.0,6440005
27348.0,6440222
27349.0,6440373
27350.0,6440552
27351.0,6440745
27352.0,6440943
27353.0,6441162
27354.0,6441364
27355.0,6441597
27356.0,6441810
27357.0,6441992
27359.0,6442181
27360.0,6442357
27361.0,6442565
27362.0,6442789
27363.0,6443022
27364.0,6443193
27365.0,6443383
27367.0,6443641
27368.0,6443875
27369.0,6444059
27370.0,6444259
27371.0,6444460
27372.0,6444671
27373.0,6444822
27374.0,6444960
27375.0,6445188
27376.0,6445346
27378.0,6445573
27379.0,6445763
27380.0,6445933
27381.0,6446083
27382.0,6446347
27383.0,6446503
27384.0,6446744
27385.0,6446899
27387.0,6447136
27388.0,6447336
27389.0,6447572
27390.0,6447751
27391.0,6447924
27395.0,6448100
27396.0,6448269
27397.0,6448508
27398.0,6448725
27399.0,6448925
27400.0,6449074
